BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,LAST_MOD_DATE,LAST_MOD_TIME,LAST_CERT_DATE,LAST_CERT_TIME,ADDCORR_FLG,ADDCORR_DATE
201304,13,1430,201304,13,1434,72793,439373,TEXAS,48,2013,April,Tornado,C,43,BREWSTER,MAF,0,0,0,0,,,NWS Employee,,20130511,2322,20130725,1331,1,20131108
201304,13,1400,201304,13,1405,72793,439272,TEXAS,48,2013,April,Hail,C,43,BREWSTER,MAF,0,0,0,0,,,NWS Employee,1,20130511,2322,20130725,1331,1,20131108
201304,14,115,201304,14,300,72147,435162,NEW MEXICO,35,2013,April,High Wind,Z,528,FAR NORTHEAST HIGHLANDS,ABQ,0,0,0,0,0.00K,0.00K,ASOS,40,99999999,9999,20130818,2250,1,20131108
201304,14,2200,201304,16,800,75061,453866,ARIZONA,4,2013,April,High Wind,Z,15,WESTERN MOGOLLON RIM,FGZ,0,0,0,0,0.00K,0.00K,Mesonet,56,20130808,1211,20130808,1226,1,20131108
201304,14,1840,201304,30,2359,75482,455717,ILLINOIS,17,2013,April,Flood,C,83,JERSEY,LSX,0,0,0,0,5.00K,0.00K,River/Stream Gage,,20130730,1313,20130730,1514,1,20131108
201304,14,1940,201304,30,2359,75494,455801,MISSOURI,29,2013,April,Flood,C,183,ST. CHARLES,LSX,0,0,0,0,10.00K,20.00K,River/Stream Gage,,20130730,1318,20130730,1514,1,20131108
201304,14,1930,201304,14,1930,73519,444655,GEORGIA,13,2013,April,Strong Wind,Z,60,PUTNAM,FFC,0,0,0,0,10.00K,0.00K,Amateur Radio,40,20130607,1223,20130725,1452,1,20131108
201304,14,1600,201304,15,1100,73806,446548,CALIFORNIA,6,2013,April,Dust Storm,Z,61,COACHELLA VALLEY,SGX,0,0,0,0,10.00K,0.00K,Trained Spotter,,20130630,2054,20130630,2056,,
201304,14,1600,201304,16,1100,73806,446552,CALIFORNIA,6,2013,April,High Wind,Z,61,COACHELLA VALLEY,SGX,0,0,0,0,0.00K,0.00K,Mesonet,68,20130630,2054,20130630,2056,,
201304,14,954,201304,14,954,74106,448168,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,631,SOUTH MOBILE BAY,MOB,0,0,0,0,0.00K,0.00K,C-MAN Station,34,20130625,1314,20130625,1412,,
201304,14,918,201304,14,918,74106,448157,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,630,MOBILE BAY,MOB,0,0,0,0,0.00K,0.00K,ASOS,39,20130625,1306,20130625,1412,,
201304,14,910,201304,14,910,74106,448154,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,631,SOUTH MOBILE BAY,MOB,0,0,0,0,0.00K,0.00K,C-MAN Station,34,20130625,1305,20130625,1412,,
201304,14,2024,201304,14,2024,72062,439448,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,853,ENGLEWOOD TO TARPON SPRINGS FL OUT 20NM,TBW,0,0,0,0,0.00K,0.00K,C-MAN Station,37,99999999,9999,20130513,1535,,
201304,14,1000,201304,15,1200,74238,448955,NORTH DAKOTA,38,2013,April,Winter Storm,Z,24,EDDY,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1000,201304,15,1200,74238,448959,NORTH DAKOTA,38,2013,April,Winter Storm,Z,28,GRIGGS,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1000,201304,15,1200,74238,448956,NORTH DAKOTA,38,2013,April,Winter Storm,Z,26,NELSON,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1309,201304,14,1309,74106,448180,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,650,PENSACOLA FL TO PASCAGOULA MS OUT 20NM,MOB,0,0,0,0,0.00K,0.00K,Buoy,37,99999999,9999,20130625,1412,,
201304,14,2012,201304,14,2012,72062,439447,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,830,TAMPA BAY,TBW,0,0,0,0,0.00K,0.00K,C-MAN Station,34,99999999,9999,20130513,1535,,
201304,14,1957,201304,14,1957,72062,439437,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,830,TAMPA BAY,TBW,0,0,0,0,0.00K,0.00K,ASOS,35,99999999,9999,20130513,1535,,
201304,14,2012,201304,14,2012,72062,439445,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,830,TAMPA BAY,TBW,0,0,0,0,0.00K,0.00K,C-MAN Station,38,99999999,9999,20130513,1535,,
201304,14,2011,201304,14,2011,72062,439443,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,830,TAMPA BAY,TBW,0,0,0,0,0.00K,0.00K,ASOS,36,99999999,9999,20130513,1535,,
201304,14,2006,201304,14,2006,72062,439441,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,853,ENGLEWOOD TO TARPON SPRINGS FL OUT 20NM,TBW,0,0,0,0,0.00K,0.00K,C-MAN Station,42,99999999,9999,20130513,1535,,
201304,14,2001,201304,14,2001,72062,439440,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,853,ENGLEWOOD TO TARPON SPRINGS FL OUT 20NM,TBW,0,0,0,0,0.00K,0.00K,Mesonet,36,99999999,9999,20130513,1535,,
201304,14,1959,201304,14,1959,72062,439438,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,853,ENGLEWOOD TO TARPON SPRINGS FL OUT 20NM,TBW,0,0,0,0,0.00K,0.00K,Mesonet,36,99999999,9999,20130513,1535,,
201304,14,1000,201304,15,1200,74238,448952,NORTH DAKOTA,38,2013,April,Winter Storm,Z,15,RAMSEY,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1000,201304,15,1200,74238,448953,NORTH DAKOTA,38,2013,April,Winter Storm,Z,54,WESTERN WALSH,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1000,201304,15,1200,74238,448954,NORTH DAKOTA,38,2013,April,Winter Storm,Z,16,EASTERN WALSH,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,500,201304,14,800,72688,438588,WASHINGTON,53,2013,April,Heavy Snow,Z,520,EAST SLOPES OF THE WASHINGTON CASCADES,PDT,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130605,807,,
201304,14,1830,201304,14,1830,72821,439434,FLORIDA,12,2013,April,Thunderstorm Wind,C,75,LEVY,TBW,0,0,0,0,2.00K,0.00K,Emergency Manager,45,99999999,9999,20130513,1535,,
201304,14,1100,201304,14,1130,72147,435164,NEW MEXICO,35,2013,April,High Wind,Z,512,WEST SLOPES OF THE SANGRE DE CRISTO MOUNTAINS,ABQ,0,0,0,0,0.50K,0.00K,Broadcast Media,52,20130418,2206,20130818,2250,1,20131108
201304,14,800,201304,14,830,72898,439897,MISSISSIPPI,28,2013,April,Flash Flood,C,91,MARION,JAN,0,0,0,0,0.00K,0.00K,Social Media,,20130627,1202,20130708,837,,
201304,14,100,201304,15,200,74165,448552,MONTANA,30,2013,April,Winter Storm,Z,22,GARFIELD,GGW,0,0,0,0,0.00K,0.00K,COOP Observer,,20130626,1357,20130627,1632,,
201304,14,1801,201304,14,1801,72129,441866,FLORIDA,12,2013,April,Funnel Cloud,C,95,ORANGE,MLB,0,0,0,0,0.00K,0.00K,Emergency Manager,,20130418,1338,20130524,1459,,
201304,14,2118,201304,14,2118,72129,435046,FLORIDA,12,2013,April,Thunderstorm Wind,C,9,BREVARD,MLB,0,0,0,0,0.00K,0.00K,Newspaper,56,20130418,1338,20130524,1459,,
201304,14,2112,201304,14,2112,72129,434999,FLORIDA,12,2013,April,Thunderstorm Wind,C,9,BREVARD,MLB,0,0,0,0,,0.00K,NWS Storm Survey,61,20130418,1338,20130524,1459,,
201304,14,2011,201304,14,2013,72129,434978,FLORIDA,12,2013,April,Tornado,C,9,BREVARD,MLB,0,0,0,0,,0.00K,NWS Storm Survey,,20130418,1338,20130524,1459,,
201304,14,1000,201304,15,1200,74238,448949,NORTH DAKOTA,38,2013,April,Winter Storm,Z,7,CAVALIER,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1000,201304,15,1200,74238,448951,NORTH DAKOTA,38,2013,April,Winter Storm,Z,14,BENSON,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1000,201304,15,1200,74238,448950,NORTH DAKOTA,38,2013,April,Winter Storm,Z,8,PEMBINA,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1200,201304,14,1200,72806,439356,FLORIDA,12,2013,April,Lightning,C,31,DUVAL,JAX,0,0,0,0,2.00K,0.00K,Newspaper,,99999999,9999,20130513,1526,,
201304,14,2135,201304,14,2135,72808,439362,ATLANTIC SOUTH,87,2013,April,Marine Thunderstorm Wind,Z,472,FERNANDINA BEACH TO ST. AUGUSTINE FL 20 TO 60NM,JAX,0,0,0,0,,,Buoy,41,99999999,9999,20130513,1526,,
201304,14,1955,201304,14,1955,72807,439360,GEORGIA,13,2013,April,Thunderstorm Wind,C,229,PIERCE,JAX,0,0,0,0,,,911 Call Center,50,99999999,9999,20130513,1526,,
201304,14,2047,201304,14,2047,72807,439359,GEORGIA,13,2013,April,Thunderstorm Wind,C,127,GLYNN,JAX,0,0,0,0,,,911 Call Center,50,99999999,9999,20130513,1526,,
201304,14,1702,201304,14,1702,72806,439358,FLORIDA,12,2013,April,Hail,C,83,MARION,JAX,0,0,0,0,,,Trained Spotter,0.88,99999999,9999,20130513,1526,,
201304,14,1730,201304,14,1730,72806,439357,FLORIDA,12,2013,April,Hail,C,83,MARION,JAX,0,0,0,0,,,CoCoRaHS,1,99999999,9999,20130513,1526,,
201304,14,1200,201304,15,1200,74239,448969,MINNESOTA,27,2013,April,Winter Storm,Z,4,KITTSON,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,2034,20130703,1814,,
201304,14,0,201304,15,300,74165,448548,MONTANA,30,2013,April,Winter Storm,Z,62,EASTERN ROOSEVELT,GGW,0,0,0,0,0.00K,0.00K,Public,,20130626,1357,20130627,1632,,
201304,14,100,201304,15,300,74165,448547,MONTANA,30,2013,April,Winter Storm,Z,27,WIBAUX,GGW,0,0,0,0,0.00K,0.00K,COOP Observer,,20130626,1357,20130627,1632,,
201304,14,100,201304,15,200,74165,448546,MONTANA,30,2013,April,Winter Storm,Z,26,PRAIRIE,GGW,0,0,0,0,0.00K,0.00K,Trained Spotter,,20130626,1357,20130627,1632,,
201304,14,100,201304,15,200,74165,448543,MONTANA,30,2013,April,Winter Storm,Z,25,DAWSON,GGW,0,0,0,0,0.00K,0.00K,Public,,20130626,1357,20130627,1632,,
201304,14,100,201304,15,200,74165,448535,MONTANA,30,2013,April,Winter Storm,Z,23,MCCONE,GGW,0,0,0,0,0.00K,0.00K,COOP Observer,,20130626,1357,20130627,1632,,
201304,14,0,201304,15,200,74165,448534,MONTANA,30,2013,April,Winter Storm,Z,20,WESTERN ROOSEVELT,GGW,0,0,0,0,0.00K,0.00K,Trained Spotter,,20130626,1357,20130627,1632,,
201304,14,2015,201304,14,2015,72129,434996,FLORIDA,12,2013,April,Thunderstorm Wind,C,9,BREVARD,MLB,0,0,0,0,,0.00K,Trained Spotter,52,20130418,1338,20130524,1459,,
201304,14,1705,201304,14,1705,72129,434970,FLORIDA,12,2013,April,Hail,C,95,ORANGE,MLB,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,20130418,1338,20130524,1459,,
201304,14,1942,201304,14,1943,72129,434975,FLORIDA,12,2013,April,Tornado,C,9,BREVARD,MLB,0,0,0,0,,0.00K,NWS Storm Survey,,20130418,1338,20130524,1459,,
201304,14,1745,201304,14,1745,72129,434972,FLORIDA,12,2013,April,Hail,C,95,ORANGE,MLB,0,0,0,0,0.00K,0.00K,Trained Spotter,0.88,20130418,1338,20130524,1459,,
201304,14,1727,201304,14,1727,72129,434971,FLORIDA,12,2013,April,Hail,C,95,ORANGE,MLB,0,0,0,0,0.00K,0.00K,Trained Spotter,1,20130418,1338,20130524,1459,,
201304,14,1353,201304,14,1836,74237,448944,NORTH DAKOTA,38,2013,April,Blizzard,Z,38,BARNES,FGF,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130703,1814,,
201304,14,1000,201304,15,1200,74238,448948,NORTH DAKOTA,38,2013,April,Winter Storm,Z,6,TOWNER,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,99999999,9999,20130703,1814,,
201304,14,1353,201304,14,1836,74237,448946,NORTH DAKOTA,38,2013,April,Blizzard,Z,52,SARGENT,FGF,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130703,1814,,
201304,14,1353,201304,14,1836,74237,448945,NORTH DAKOTA,38,2013,April,Blizzard,Z,49,RANSOM,FGF,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130703,1814,,
201304,14,1828,201304,14,1828,72806,439354,FLORIDA,12,2013,April,Thunderstorm Wind,C,47,HAMILTON,JAX,0,0,0,0,,,911 Call Center,50,99999999,9999,20130513,1526,,
201304,14,1825,201304,14,1825,72806,439353,FLORIDA,12,2013,April,Thunderstorm Wind,C,47,HAMILTON,JAX,0,0,0,0,,,State Official,50,99999999,9999,20130513,1526,,
201304,14,1647,201304,14,1647,72806,439352,FLORIDA,12,2013,April,Thunderstorm Wind,C,107,PUTNAM,JAX,0,0,0,0,,,State Official,50,99999999,9999,20130513,1526,,
201304,14,1200,201304,15,1200,74239,449014,MINNESOTA,27,2013,April,Winter Storm,Z,30,WEST OTTER TAIL,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449017,MINNESOTA,27,2013,April,Winter Storm,Z,40,GRANT,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449016,MINNESOTA,27,2013,April,Winter Storm,Z,32,WADENA,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1800,201304,15,700,73563,445122,MICHIGAN,26,2013,April,Winter Weather,Z,1,KEWEENAW,MQT,0,0,0,0,0.00K,0.00K,COOP Observer,,20130609,2155,20130618,1337,,
201304,14,1700,201304,15,700,73563,445110,MICHIGAN,26,2013,April,Winter Weather,Z,3,NORTHERN HOUGHTON,MQT,0,0,0,0,0.00K,0.00K,Trained Spotter,,20130609,2124,20130618,1337,,
201304,14,2118,201304,14,2118,72138,435045,ATLANTIC SOUTH,87,2013,April,Marine Thunderstorm Wind,Z,552,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0 TO 20NM,MLB,0,0,0,0,0.00K,0.00K,Newspaper,56,20130418,1335,20130524,1459,,
201304,14,2115,201304,14,2115,72138,435044,ATLANTIC SOUTH,87,2013,April,Marine Thunderstorm Wind,Z,552,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0 TO 20NM,MLB,0,0,0,0,0.00K,0.00K,Other Federal Agency,36,20130418,1157,20130524,1459,,
201304,14,1855,201304,14,1855,72138,435025,ATLANTIC SOUTH,87,2013,April,Marine Thunderstorm Wind,Z,552,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0 TO 20NM,MLB,0,0,0,0,0.00K,0.00K,Other Federal Agency,35,20130418,1157,20130524,1459,,
201304,14,1353,201304,14,1836,74237,448943,NORTH DAKOTA,38,2013,April,Blizzard,Z,28,GRIGGS,FGF,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130703,1814,,
201304,14,1353,201304,14,1836,74237,448942,NORTH DAKOTA,38,2013,April,Blizzard,Z,24,EDDY,FGF,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130703,1814,,
201304,14,1353,201304,14,1836,74237,448940,NORTH DAKOTA,38,2013,April,Blizzard,Z,24,EDDY,FGF,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130703,1814,,
201304,14,1045,201304,14,1045,72272,435746,GULF OF MEXICO,85,2013,April,Marine High Wind,Z,552,COASTAL WATERS FROM SOUTHWEST PASS OF THE MISSISSIPPI RIVER TO PORT FOURCHON LOUISIANA OUT 20 NM,LIX,0,0,0,0,0.00K,0.00K,C-MAN Station,55,99999999,9999,20130627,1637,,
201304,14,753,201304,14,753,72271,435745,MISSISSIPPI,28,2013,April,Thunderstorm Wind,C,47,HARRISON,LIX,0,0,0,0,10.00K,0.00K,Emergency Manager,56,99999999,9999,20130627,1637,,
201304,14,1200,201304,15,1200,74239,449012,MINNESOTA,27,2013,April,Winter Storm,Z,28,EAST BECKER,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449015,MINNESOTA,27,2013,April,Winter Storm,Z,31,EAST OTTER TAIL,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449013,MINNESOTA,27,2013,April,Winter Storm,Z,29,WILKIN,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,2025,201304,14,2025,72138,435040,ATLANTIC SOUTH,87,2013,April,Marine Thunderstorm Wind,Z,552,VOLUSIA-BREVARD COUNTY LINE TO SEBASTIAN INLET 0 TO 20NM,MLB,0,0,0,0,0.00K,0.00K,Other Federal Agency,49,20130418,1157,20130524,1459,,
201304,14,1200,201304,15,1200,74239,449011,MINNESOTA,27,2013,April,Winter Storm,Z,27,WEST BECKER,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449010,MINNESOTA,27,2013,April,Winter Storm,Z,3,CLAY,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449008,MINNESOTA,27,2013,April,Winter Storm,Z,22,MAHNOMEN,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1435,201304,14,1435,72423,436740,NEBRASKA,31,2013,April,High Wind,Z,54,KIMBALL,CYS,0,0,0,0,0.00K,0.00K,ASOS,50,20130425,1204,20130615,813,,
201304,14,100,201304,14,847,74175,448624,LOUISIANA,22,2013,April,Heavy Rain,C,97,ST. LANDRY,LCH,0,0,0,0,0.00K,0.00K,Public,,99999999,9999,20130627,1517,,
201304,14,730,201304,14,830,74175,448623,LOUISIANA,22,2013,April,Heavy Rain,C,99,ST. MARTIN,LCH,0,0,0,0,0.00K,0.00K,Broadcast Media,,99999999,9999,20130627,1517,,
201304,14,2130,201304,14,2132,73720,446165,GEORGIA,13,2013,April,Thunderstorm Wind,C,191,MCINTOSH,CHS,0,0,0,0,0.00K,0.00K,Official NWS Observations,75,99999999,9999,20130625,1208,,
201304,14,2122,201304,14,2124,73720,446164,GEORGIA,13,2013,April,Thunderstorm Wind,C,191,MCINTOSH,CHS,0,0,0,0,10.00K,0.00K,Emergency Manager,50,99999999,9999,20130625,1208,,
201304,14,2103,201304,14,2105,73720,446162,GEORGIA,13,2013,April,Thunderstorm Wind,C,191,MCINTOSH,CHS,0,0,0,0,1.00K,0.00K,Law Enforcement,50,99999999,9999,20130625,1208,,
201304,14,1200,201304,15,1200,74239,449007,MINNESOTA,27,2013,April,Winter Storm,Z,2,NORMAN,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449006,MINNESOTA,27,2013,April,Winter Storm,Z,17,SOUTH BELTRAMI,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449009,MINNESOTA,27,2013,April,Winter Storm,Z,23,SOUTH CLEARWATER,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1806,201304,14,1806,72837,439488,OKLAHOMA,40,2013,April,Thunderstorm Wind,C,83,LOGAN,OUN,0,0,0,0,,,Trained Spotter,50,20130513,2237,20130703,948,,
201304,14,1700,201304,15,700,73563,445119,MICHIGAN,26,2013,April,Winter Weather,Z,5,MARQUETTE,MQT,0,0,0,0,0.00K,0.00K,Official NWS Observations,,99999999,9999,20130618,1337,,
201304,14,1700,201304,15,700,73563,445111,MICHIGAN,26,2013,April,Winter Weather,Z,4,BARAGA,MQT,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130618,1337,,
201304,14,1500,201304,14,2000,73563,445109,MICHIGAN,26,2013,April,Winter Weather,Z,2,ONTONAGON,MQT,0,0,0,0,0.00K,0.00K,Public,,99999999,9999,20130618,1337,,
201304,14,1400,201304,14,1900,73563,445107,MICHIGAN,26,2013,April,Winter Weather,Z,9,GOGEBIC,MQT,0,0,0,0,0.00K,0.00K,Trained Spotter,,99999999,9999,20130618,1337,,
201304,14,0,201304,15,500,74279,449249,SOUTH DAKOTA,46,2013,April,Winter Storm,Z,8,ROBERTS,ABR,0,0,0,0,,,COOP Observer,,20130628,1525,20130628,1544,,
201304,14,0,201304,15,500,74279,449247,SOUTH DAKOTA,46,2013,April,Winter Storm,Z,11,DAY,ABR,0,0,0,0,,,COOP Observer,,20130628,1525,20130628,1544,,
201304,14,1200,201304,15,1200,74239,449005,MINNESOTA,27,2013,April,Winter Storm,Z,16,NORTH CLEARWATER,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449004,MINNESOTA,27,2013,April,Winter Storm,Z,15,EAST POLK,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449002,MINNESOTA,27,2013,April,Winter Storm,Z,13,PENNINGTON,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,200,201304,14,1900,73087,441359,MONTANA,30,2013,April,Winter Storm,Z,31,NORTHERN ROSEBUD,BYZ,0,0,0,0,0.00K,0.00K,Trained Spotter,,20130615,1055,20130624,1214,,
201304,14,1615,201304,14,1615,72821,439430,FLORIDA,12,2013,April,Thunderstorm Wind,C,101,PASCO,TBW,0,0,0,0,3.00K,0.00K,Emergency Manager,39,20130513,1534,20130513,1535,,
201304,14,1948,201304,14,1948,72062,439432,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,853,ENGLEWOOD TO TARPON SPRINGS FL OUT 20NM,TBW,0,0,0,0,0.00K,0.00K,C-MAN Station,41,20130513,1355,20130513,1535,,
201304,14,1741,201304,14,1741,72069,434383,GULF OF MEXICO,85,2013,April,Marine Thunderstorm Wind,Z,765,COASTAL WATERS FROM SUWANNEE RIVER TO KEATON BEACH OUT TO 20 NM,TAE,0,0,0,0,0.00K,0.00K,C-MAN Station,41,20130415,1523,20130502,1449,,
201304,14,100,201304,14,700,72089,434434,CALIFORNIA,6,2013,April,Frost/Freeze,Z,81,CENTRAL SISKIYOU COUNTY,MFR,0,0,0,0,0.00K,0.00K,Official NWS Observations,,99999999,9999,20130522,1416,,
201304,14,100,201304,14,700,72088,434431,OREGON,41,2013,April,Frost/Freeze,Z,24,EASTERN CURRY & JOSEPHINE,MFR,0,0,0,0,0.00K,0.00K,Official NWS Observations,,99999999,9999,20130522,1416,,
201304,14,1443,201304,14,1443,72069,434384,GULF OF MEXICO,85,2013,April,Marine Hail,Z,755,SUWANNEE RIVER TO APALACHICOLA FL OUT 20NM,TAE,0,0,0,0,0.00K,0.00K,Public,1,99999999,9999,20130502,1449,,
201304,14,1415,201304,14,1415,72070,434392,FLORIDA,12,2013,April,Thunderstorm Wind,C,45,GULF,TAE,0,0,0,0,2.00K,0.00K,Law Enforcement,50,99999999,9999,20130502,1449,,
201304,14,1430,201304,14,1433,72070,434389,FLORIDA,12,2013,April,Tornado,C,37,FRANKLIN,TAE,0,0,0,0,20.00K,0.00K,Emergency Manager,,99999999,9999,20130502,1449,,
201304,14,1443,201304,14,1443,72070,434388,FLORIDA,12,2013,April,Hail,C,37,FRANKLIN,TAE,0,0,0,0,0.00K,0.00K,Public,1,99999999,9999,20130502,1449,,
201304,14,1428,201304,14,1430,72069,434386,GULF OF MEXICO,85,2013,April,Waterspout,Z,755,SUWANNEE RIVER TO APALACHICOLA FL OUT 20NM,TAE,0,0,0,0,0.00K,0.00K,Emergency Manager,,99999999,9999,20130502,1449,,
201304,14,0,201304,15,500,74279,449245,SOUTH DAKOTA,46,2013,April,Winter Storm,Z,7,MARSHALL,ABR,0,0,0,0,,,COOP Observer,,20130628,1525,20130628,1544,,
201304,14,1200,201304,15,1200,74239,449003,MINNESOTA,27,2013,April,Winter Storm,Z,14,RED LAKE,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449001,MINNESOTA,27,2013,April,Winter Storm,Z,1,WEST POLK,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,1200,201304,15,1200,74239,449000,MINNESOTA,27,2013,April,Winter Storm,Z,9,NORTH BELTRAMI,FGF,0,0,0,0,0.00K,0.00K,COOP Observer,,20130627,1958,20130703,1814,,
201304,14,900,201304,15,900,73060,443425,NORTH DAKOTA,38,2013,April,Winter Storm,Z,13,PIERCE,BIS,0,0,0,0,0.00K,0.00K,COOP Observer,,20130621,1421,20130621,1623,,
201304,14,900,201304,15,900,73060,443424,NORTH DAKOTA,38,2013,April,Winter Storm,Z,12,MCHENRY,BIS,0,0,0,0,0.00K,0.00K,COOP Observer,,20130621,1421,20130621,1623,,
201304,14,900,201304,15,900,73060,443423,NORTH DAKOTA,38,2013,April,Winter Storm,Z,11,WARD,BIS,0,0,0,0,0.00K,0.00K,COOP Observer,,20130621,1421,20130621,1623,,
201304,14,900,201304,15,900,73060,443422,NORTH DAKOTA,38,2013,April,Winter Storm,Z,21,MCLEAN,BIS,0,0,0,0,0.00K,0.00K,COOP Observer,,20130621,1421,20130621,1623,,
201304,14,900,201304,15,900,73060,443421,NORTH DAKOTA,38,2013,April,Winter Storm,Z,22,SHERIDAN,BIS,0,0,0,0,0.00K,0.00K,COOP Observer,,20130621,1421,20130621,1623,,
201304,14,900,201304,15,900,73060,443420,NORTH DAKOTA,38,2013,April,Winter Storm,Z,23,WELLS,BIS,0,0,0,0,0.00K,0.00K,COOP Observer,,20130621,1421,20130621,1623,,
201304,14,900,201304,15,900,73060,443419,NORTH DAKOTA,38,2013,April,Winter Storm,Z,25,FOSTER,BIS,0,0,0,0,0.00K,0.00K,COOP Observer,,20130621,1421,20130621,1623,,
201304,14,900,201304,15,900,73060,443418,NORTH DAKOTA,38,2013,April,Winter Storm,Z,37,STUTSMAN,BIS,0,0,0,0,0.00K,0.00K,COOP Observer,,20130621,1421,20130621,1623,,
